tanda,model,prompt_label,avg_score
BASE_SinConversion,gpt-oss-target,Estricto,1.0
BASE_SinConversion,gpt-oss-target,Inductor,0.2777777777777778
BASE_SinConversion,gpt-oss-target,Ultra,1.0
BASE_SinConversion,llama,Estricto,0.6666666666666666
BASE_SinConversion,llama,Inductor,0.5222222222222223
BASE_SinConversion,llama,Ultra,0.7777777777777778
BASE_SinConversion,mistral-target,Estricto,0.5555555555555556
BASE_SinConversion,mistral-target,Inductor,0.4222222222222222
BASE_SinConversion,mistral-target,Ultra,0.5888888888888889
BASE_SinConversion,qwen-coder-target,Estricto,0.8333333333333334
BASE_SinConversion,qwen-coder-target,Inductor,0.2111111111111111
BASE_SinConversion,qwen-coder-target,Ultra,1.0
CharSwap_Ofuscacion,gpt-oss-target,Estricto,1.0
CharSwap_Ofuscacion,gpt-oss-target,Inductor,0.4444444444444444
CharSwap_Ofuscacion,gpt-oss-target,Ultra,1.0
CharSwap_Ofuscacion,llama,Estricto,0.6444444444444444
CharSwap_Ofuscacion,llama,Inductor,0.5777777777777778
CharSwap_Ofuscacion,llama,Ultra,0.8111111111111111
CharSwap_Ofuscacion,mistral-target,Estricto,0.4222222222222222
CharSwap_Ofuscacion,mistral-target,Inductor,0.3333333333333333
CharSwap_Ofuscacion,mistral-target,Ultra,0.6777777777777777
CharSwap_Ofuscacion,qwen-coder-target,Estricto,0.7333333333333333
CharSwap_Ofuscacion,qwen-coder-target,Inductor,0.12222222222222223
CharSwap_Ofuscacion,qwen-coder-target,Ultra,1.0
LLM_MaliciousQ,gpt-oss-target,Estricto,0.9777777777777779
LLM_MaliciousQ,gpt-oss-target,Inductor,0.34444444444444444
LLM_MaliciousQ,gpt-oss-target,Ultra,0.9777777777777779
LLM_MaliciousQ,llama,Estricto,0.5666666666666667
LLM_MaliciousQ,llama,Inductor,0.4666666666666667
LLM_MaliciousQ,llama,Ultra,0.7777777777777778
LLM_MaliciousQ,mistral-target,Estricto,0.6666666666666666
LLM_MaliciousQ,mistral-target,Inductor,0.43333333333333335
LLM_MaliciousQ,mistral-target,Ultra,0.8222222222222223
LLM_MaliciousQ,qwen-coder-target,Estricto,0.7222222222222222
LLM_MaliciousQ,qwen-coder-target,Inductor,0.26666666666666666
LLM_MaliciousQ,qwen-coder-target,Ultra,1.0
LLM_Noise,gpt-oss-target,Estricto,1.0
LLM_Noise,gpt-oss-target,Inductor,0.3333333333333333
LLM_Noise,gpt-oss-target,Ultra,0.9777777777777779
LLM_Noise,llama,Estricto,0.7444444444444445
LLM_Noise,llama,Inductor,0.6111111111111112
LLM_Noise,llama,Ultra,0.8111111111111111
LLM_Noise,mistral-target,Estricto,0.48888888888888893
LLM_Noise,mistral-target,Inductor,0.26666666666666666
LLM_Noise,mistral-target,Ultra,0.8333333333333334
LLM_Noise,qwen-coder-target,Estricto,0.7666666666666667
LLM_Noise,qwen-coder-target,Inductor,0.2222222222222222
LLM_Noise,qwen-coder-target,Ultra,1.0
LLM_Tone_Aggressive,gpt-oss-target,Estricto,0.9555555555555555
LLM_Tone_Aggressive,gpt-oss-target,Inductor,0.7
LLM_Tone_Aggressive,gpt-oss-target,Ultra,0.9777777777777779
LLM_Tone_Aggressive,llama,Estricto,0.7555555555555555
LLM_Tone_Aggressive,llama,Inductor,0.6111111111111112
LLM_Tone_Aggressive,llama,Ultra,0.7555555555555555
LLM_Tone_Aggressive,mistral-target,Estricto,0.5111111111111111
LLM_Tone_Aggressive,mistral-target,Inductor,0.4
LLM_Tone_Aggressive,mistral-target,Ultra,1.0
LLM_Tone_Aggressive,qwen-coder-target,Estricto,0.911111111111111
LLM_Tone_Aggressive,qwen-coder-target,Inductor,0.17777777777777778
LLM_Tone_Aggressive,qwen-coder-target,Ultra,1.0
ROT13_Cifrado,gpt-oss-target,Estricto,0.9444444444444444
ROT13_Cifrado,gpt-oss-target,Inductor,0.24444444444444446
ROT13_Cifrado,gpt-oss-target,Ultra,0.9777777777777779
ROT13_Cifrado,llama,Estricto,0.6444444444444444
ROT13_Cifrado,llama,Inductor,0.6444444444444444
ROT13_Cifrado,llama,Ultra,0.7555555555555555
ROT13_Cifrado,mistral-target,Estricto,0.5333333333333333
ROT13_Cifrado,mistral-target,Inductor,0.23333333333333334
ROT13_Cifrado,mistral-target,Ultra,0.9444444444444444
ROT13_Cifrado,qwen-coder-target,Estricto,0.9222222222222223
ROT13_Cifrado,qwen-coder-target,Inductor,0.8444444444444446
ROT13_Cifrado,qwen-coder-target,Ultra,1.0
